PuzzleID,UserID,GroupID,Score,RankType,Rank,LenHistory
0,0,0,0.0,sid,143,0
0,0,0,0.0,sid,162,0
0,0,0,0.0,uid,41,0
0,0,0,0.0,sid,74,0
0,0,0,0.0,sid,58,0
0,0,0,0.0,bid,36,0
0,0,0,0.0,sid,130,0
0,0,0,0.0,eid,12,0
0,0,0,0.0,bid,70,0
0,0,0,0.0,bid,97,0
0,0,0,0.0,sid,88,0
0,0,0,0.0,bid,8,0
0,0,0,0.0,bid,3,0
0,0,0,0.0,gid,0,0
0,0,0,0.0,uid,38,0
0,0,0,0.0,uid,4,0
0,0,0,0.0,sid,57,0
0,0,0,0.0,eid,0,0
0,0,0,0.0,bid,60,0
0,0,0,0.0,sid,14,0
0,0,0,0.0,uid,29,0
0,0,0,0.0,uid,145,0
0,0,0,0.0,eid,27,0
0,0,0,0.0,bid,99,0
0,0,0,0.0,sid,156,0
0,0,0,0.0,uid,122,0
0,0,0,0.0,sid,74,0
0,0,0,0.0,eid,23,0
0,0,0,0.0,uid,108,0
0,0,0,0.0,sid,201,0
0,0,0,0.0,uid,4,0
0,0,0,0.0,bid,106,0
0,0,0,0.0,uid,192,0
0,0,0,0.0,eid,11,0
0,0,0,0.0,uid,176,0
0,0,0,0.0,uid,62,0
0,0,0,0.0,uid,102,0
0,0,0,0.0,bid,145,0
0,0,0,0.0,sid,140,0
0,0,0,0.0,uid,88,0
0,0,0,0.0,sid,82,0
0,0,0,0.0,uid,100,0
0,0,0,0.0,sid,156,0
0,0,0,0.0,sid,168,0
0,0,0,0.0,sid,58,0
0,0,0,0.0,uid,129,0
0,0,0,0.0,bid,29,0
0,0,0,0.0,sid,212,0
0,0,0,0.0,uid,63,0
0,0,0,0.0,sid,203,0
0,0,0,0.0,sid,49,0
0,0,0,0.0,eid,10,0
0,0,0,0.0,sid,106,0
0,0,0,0.0,sid,14,0
0,0,0,0.0,bid,90,0
0,0,0,0.0,sid,207,0
0,0,0,0.0,uid,126,0
0,0,0,0.0,uid,168,0
0,0,0,0.0,uid,37,0
0,0,0,0.0,uid,211,0
0,0,0,0.0,sid,143,0
0,0,0,0.0,uid,158,0
0,0,0,0.0,uid,124,0
0,0,0,0.0,eid,25,0
0,0,0,0.0,bid,104,0
0,0,0,0.0,bid,43,0
0,0,0,0.0,uid,220,0
0,0,0,0.0,sid,41,0
0,0,0,0.0,bid,118,0
0,0,0,0.0,bid,58,0
0,0,0,0.0,uid,150,0
0,0,0,0.0,bid,74,0
0,0,0,0.0,bid,133,0
0,0,0,0.0,uid,107,0
0,0,0,0.0,sid,147,0
0,0,0,0.0,uid,20,0
0,0,0,0.0,sid,145,0
0,0,0,0.0,uid,90,0
0,0,0,0.0,sid,46,0
0,0,0,0.0,eid,38,0
0,0,0,0.0,uid,140,0
0,0,0,0.0,sid,130,0
0,0,0,0.0,uid,83,0
0,0,0,0.0,uid,174,0
0,0,0,0.0,bid,40,0
0,0,0,0.0,uid,130,0
0,0,0,0.0,bid,11,0
0,0,0,0.0,sid,110,0
0,0,0,0.0,sid,133,0
0,0,0,0.0,eid,32,0
0,0,0,0.0,bid,88,0
0,0,0,0.0,uid,146,0
0,0,0,0.0,uid,52,0
0,0,0,0.0,uid,148,0
0,0,0,0.0,sid,22,0
0,0,0,0.0,uid,58,0
0,0,0,0.0,uid,111,0
0,0,0,0.0,sid,149,0
0,0,0,0.0,gid,0,0
0,0,0,0.0,bid,38,0
0,0,0,0.0,uid,101,0
0,0,0,0.0,bid,41,0
0,0,0,0.0,uid,178,0
0,0,0,0.0,uid,167,0
0,0,0,0.0,uid,26,0
0,0,0,0.0,bid,82,0
0,0,0,0.0,uid,77,0
0,0,0,0.0,sid,24,0
0,0,0,0.0,gid,17,0
0,0,0,0.0,uid,87,0
0,0,0,0.0,bid,8,0
0,0,0,0.0,sid,139,0
0,0,0,0.0,sid,167,0
0,0,0,0.0,bid,1,0
0,0,0,0.0,sid,8,0
0,0,0,0.0,sid,103,0
0,0,0,0.0,sid,119,0
0,0,0,0.0,sid,24,0
0,0,0,0.0,sid,11,0
0,0,0,0.0,sid,39,0
0,0,0,0.0,sid,112,0
0,0,0,0.0,uid,128,0
0,0,0,0.0,sid,104,0
0,0,0,0.0,uid,49,0
0,0,0,0.0,sid,87,0
0,0,0,0.0,bid,34,0
0,0,0,0.0,sid,109,0
0,0,0,0.0,uid,112,0
0,0,0,0.0,uid,202,0
0,0,0,0.0,uid,34,0
0,0,0,0.0,uid,103,0
0,0,0,0.0,sid,0,0
0,0,0,0.0,uid,7,0
0,0,0,0.0,sid,116,0
0,0,0,0.0,uid,145,0
0,0,0,0.0,uid,26,0
0,0,0,0.0,sid,161,0
0,0,0,0.0,bid,83,0
0,0,0,0.0,bid,22,0
0,0,0,0.0,bid,100,0
0,0,0,0.0,sid,33,0
0,0,0,0.0,gid,17,0
0,0,0,0.0,uid,70,0
0,0,0,0.0,uid,39,0
0,0,0,0.0,eid,5,0
0,0,0,0.0,bid,15,0
0,0,0,0.0,sid,182,0
0,0,0,0.0,uid,190,0
0,0,0,0.0,bid,19,0
0,0,0,0.0,sid,109,0
0,0,0,0.0,sid,162,0
0,0,0,0.0,bid,50,0
0,0,0,0.0,sid,90,0
0,0,0,0.0,uid,18,0
0,0,0,0.0,bid,57,0
0,0,0,0.0,bid,38,0
0,0,0,0.0,uid,108,0
0,0,0,0.0,uid,229,0
0,0,0,0.0,eid,31,0
0,0,0,0.0,sid,37,0
0,0,0,0.0,uid,131,0
0,0,0,0.0,uid,36,0
0,0,0,0.0,uid,218,0
0,0,0,0.0,eid,8,0
0,0,0,0.0,bid,154,0
0,0,0,0.0,uid,15,0
0,0,0,0.0,bid,170,0
0,0,0,0.0,uid,133,0
0,0,0,0.0,gid,11,0
0,0,0,0.0,uid,232,0
0,0,0,0.0,sid,112,0
0,0,0,0.0,bid,27,0
0,0,0,0.0,uid,226,0
0,0,0,0.0,sid,95,0
0,0,0,0.0,uid,124,0
0,0,0,0.0,sid,130,0
0,0,0,0.0,uid,86,0
0,0,0,0.0,uid,174,0
0,0,0,0.0,sid,45,0
0,0,0,0.0,bid,147,0
0,0,0,0.0,sid,8,0
0,0,0,0.0,uid,180,0
0,0,0,0.0,sid,96,0
0,0,0,0.0,eid,2,0
0,0,0,0.0,eid,21,0
0,0,0,0.0,sid,135,0
0,0,0,0.0,uid,51,0
0,0,0,0.0,sid,76,0
0,0,0,0.0,sid,124,0
0,0,0,0.0,sid,217,0
0,0,0,0.0,sid,5,0
0,0,0,0.0,uid,119,0
0,0,0,0.0,uid,19,0
0,0,0,0.0,sid,4,0
0,0,0,0.0,sid,48,0
0,0,0,0.0,sid,113,0
0,0,0,0.0,sid,210,0
0,0,0,0.0,bid,41,0
0,0,0,0.0,bid,2,0
0,0,0,0.0,gid,7,0
0,0,0,0.0,eid,25,0
0,0,0,0.0,uid,179,0
0,0,0,0.0,sid,203,0
0,0,0,0.0,bid,140,0
0,0,0,0.0,uid,9,0
0,0,0,0.0,bid,161,0
0,0,0,0.0,uid,142,0
0,0,0,0.0,bid,155,0
0,0,0,0.0,bid,79,0
0,0,0,0.0,bid,52,0
0,0,0,0.0,sid,183,0
0,0,0,0.0,sid,211,0
0,0,0,0.0,bid,74,0
0,0,0,0.0,sid,65,0
0,0,0,0.0,uid,16,0
0,0,0,0.0,eid,30,0
0,0,0,0.0,bid,99,0
0,0,0,0.0,bid,129,0
0,0,0,0.0,eid,5,0
0,0,0,0.0,sid,80,0
0,0,0,0.0,eid,28,0
0,0,0,0.0,bid,157,0
0,0,0,0.0,sid,15,0
0,0,0,0.0,gid,9,0
0,0,0,0.0,sid,116,0
0,0,0,0.0,sid,59,0
0,0,0,0.0,uid,25,0
0,0,0,0.0,uid,204,0
0,0,0,0.0,eid,20,0
0,0,0,0.0,uid,219,0
0,0,0,0.0,bid,64,0
0,0,0,0.0,bid,112,0
0,0,0,0.0,eid,29,0
0,0,0,0.0,sid,151,0
0,0,0,0.0,uid,79,0
0,0,0,0.0,uid,101,0
0,0,0,0.0,uid,141,0
0,0,0,0.0,bid,151,0
0,0,0,0.0,gid,25,0
0,0,0,0.0,uid,197,0
0,0,0,0.0,bid,102,0
0,0,0,0.0,bid,55,0
0,0,0,0.0,sid,134,0
0,0,0,0.0,bid,13,0
0,0,0,0.0,uid,152,0
0,0,0,0.0,uid,175,0
0,0,0,0.0,uid,27,0
0,0,0,0.0,bid,115,0
0,0,0,0.0,sid,172,0
0,0,0,0.0,sid,173,0
0,0,0,0.0,uid,22,0
0,0,0,0.0,bid,145,0
0,0,0,0.0,uid,54,0
0,0,0,0.0,uid,71,0
0,0,0,0.0,bid,158,0
0,0,0,0.0,uid,4,0
0,0,0,0.0,uid,66,0
0,0,0,0.0,sid,77,0
0,0,0,0.0,uid,113,0
0,0,0,0.0,uid,20,0
0,0,0,0.0,uid,121,0
0,0,0,0.0,sid,157,0
0,0,0,0.0,uid,193,0
0,0,0,0.0,uid,207,0
0,0,0,0.0,sid,174,0
0,0,0,0.0,uid,102,0
0,0,0,0.0,bid,159,0
0,0,0,0.0,bid,66,0
0,0,0,0.0,sid,121,0
0,0,0,0.0,sid,43,0
0,0,0,0.0,bid,150,0
0,0,0,0.0,uid,1,0
0,0,0,0.0,sid,218,0
0,0,0,0.0,uid,122,0
0,0,0,0.0,sid,215,0
0,0,0,0.0,sid,55,0
0,0,0,0.0,eid,19,0
0,0,0,0.0,uid,170,0
0,0,0,0.0,uid,100,0
0,0,0,0.0,uid,181,0
0,0,0,0.0,sid,205,0
0,0,0,0.0,eid,24,0
0,0,0,0.0,bid,109,0
0,0,0,0.0,uid,198,0
0,0,0,0.0,uid,41,0
0,0,0,0.0,sid,68,0
0,0,0,0.0,sid,40,0
0,0,0,0.0,uid,78,0
0,0,0,0.0,uid,160,0
0,0,0,0.0,uid,164,0
0,0,0,0.0,sid,54,0
0,0,0,0.0,uid,98,0
0,0,0,0.0,bid,148,0
0,0,0,0.0,sid,32,0
0,0,0,0.0,sid,138,0
0,0,0,0.0,uid,129,0
0,0,0,0.0,sid,51,0
0,0,0,0.0,eid,23,0
0,0,0,0.0,uid,42,0
0,0,0,0.0,sid,41,0
0,0,0,0.0,eid,11,0
0,0,0,0.0,uid,199,0
0,0,0,0.0,sid,143,0
0,0,0,0.0,uid,186,0
0,0,0,0.0,sid,25,0
0,0,0,0.0,sid,193,0
0,0,0,0.0,bid,58,0
0,0,0,0.0,sid,232,0
0,0,0,0.0,bid,48,0
0,0,0,0.0,bid,90,0
0,0,0,0.0,uid,227,0
0,0,0,0.0,sid,62,0
0,0,0,0.0,bid,75,0
0,0,0,0.0,uid,48,0
0,0,0,0.0,uid,132,0
0,0,0,0.0,bid,69,0
0,0,0,0.0,bid,137,0
0,0,0,0.0,sid,114,0
0,0,0,0.0,uid,159,0
0,0,0,0.0,sid,11,0
0,0,0,0.0,sid,98,0
0,0,0,0.0,uid,32,0
0,0,0,0.0,sid,105,0
0,0,0,0.0,sid,1,0
0,0,0,0.0,sid,149,0
0,0,0,0.0,sid,186,0
0,0,0,0.0,uid,194,0
0,0,0,0.0,uid,216,0
0,0,0,0.0,uid,55,0
0,0,0,0.0,bid,11,0
0,0,0,0.0,uid,57,0
0,0,0,0.0,bid,25,0
0,0,0,0.0,bid,132,0
0,0,0,0.0,sid,146,0
0,0,0,0.0,sid,178,0
0,0,0,0.0,eid,7,0
0,0,0,0.0,bid,100,0
0,0,0,0.0,sid,219,0
0,0,0,0.0,sid,227,0
0,0,0,0.0,uid,105,0
0,0,0,0.0,uid,149,0
0,0,0,0.0,sid,7,0
0,0,0,0.0,uid,189,0
0,0,0,0.0,gid,18,0
0,0,0,0.0,bid,32,0
0,0,0,0.0,sid,101,0
0,0,0,0.0,uid,145,0
0,0,0,0.0,bid,82,0
0,0,0,0.0,sid,125,0
0,0,0,0.0,sid,53,0
0,0,0,0.0,sid,52,0
0,0,0,0.0,uid,107,0
0,0,0,0.0,sid,92,0
0,0,0,0.0,bid,77,0
0,0,0,0.0,uid,13,0
0,0,0,0.0,uid,130,0
0,0,0,0.0,uid,148,0
0,0,0,0.0,bid,36,0
0,0,0,0.0,sid,225,0
0,0,0,0.0,gid,28,0
0,0,0,0.0,uid,60,0
0,0,0,0.0,uid,17,0
0,0,0,0.0,uid,166,0
0,0,0,0.0,gid,29,0
0,0,0,0.0,uid,50,0
0,0,0,0.0,uid,137,0
0,0,0,0.0,bid,22,0
0,0,0,0.0,uid,224,0
0,0,0,0.0,uid,3,0
0,0,0,0.0,sid,163,0
0,0,0,0.0,uid,178,0
0,0,0,0.0,sid,24,0
0,0,0,0.0,sid,39,0
0,0,0,0.0,sid,204,0
0,0,0,0.0,bid,67,0
0,0,0,0.0,uid,83,0
0,0,0,0.0,sid,175,0
0,0,0,0.0,bid,83,0
0,0,0,0.0,bid,34,0
0,0,0,0.0,sid,207,0
0,0,0,0.0,gid,24,0
0,0,0,0.0,uid,185,0
0,0,0,0.0,sid,155,0
0,0,0,0.0,sid,192,0
0,0,0,0.0,sid,136,0
0,0,0,0.0,sid,166,0
0,0,0,0.0,sid,154,0
0,0,0,0.0,uid,76,0
0,0,0,0.0,uid,84,0
0,0,0,0.0,uid,128,0
0,0,0,0.0,uid,21,0
0,0,0,0.0,sid,223,0
0,0,0,0.0,eid,12,0
0,0,0,0.0,bid,169,0
0,0,0,0.0,bid,0,0
0,0,0,0.0,bid,42,0
0,0,0,0.0,uid,238,0
0,0,0,0.0,bid,71,0
0,0,0,0.0,sid,179,0
0,0,0,0.0,sid,38,0
0,0,0,0.0,bid,61,0
0,0,0,0.0,bid,142,0
0,0,0,0.0,sid,56,0
0,0,0,0.0,bid,126,0
0,0,0,0.0,gid,12,0
0,0,0,0.0,bid,122,0
0,0,0,0.0,uid,161,0
0,0,0,0.0,bid,21,0
0,0,0,0.0,sid,206,0
0,0,0,0.0,uid,226,0
0,0,0,0.0,uid,93,0
0,0,0,0.0,uid,8,0
0,0,0,0.0,bid,117,0
0,0,0,0.0,bid,41,0
0,0,0,0.0,sid,103,0
0,0,0,0.0,bid,7,0
0,0,0,0.0,sid,90,0
0,0,0,0.0,eid,42,0
0,0,0,0.0,uid,67,0
0,0,0,0.0,sid,107,0
0,0,0,0.0,sid,64,0
0,0,0,0.0,bid,67,0
0,0,0,0.0,uid,197,0
0,0,0,0.0,uid,90,0
0,0,0,0.0,eid,48,0
0,0,0,0.0,bid,46,0
0,0,0,0.0,bid,35,0
0,0,0,0.0,bid,140,0
0,0,0,0.0,uid,139,0
0,0,0,0.0,bid,45,0
0,0,0,0.0,uid,234,0
0,0,0,0.0,sid,68,0
0,0,0,0.0,uid,213,0
0,0,0,0.0,uid,0,0
0,0,0,0.0,uid,73,0
0,0,0,0.0,uid,180,0
0,0,0,0.0,uid,186,0
0,0,0,0.0,uid,2,0
0,0,0,0.0,uid,152,0
0,0,0,0.0,sid,216,0
0,0,0,0.0,sid,42,0
0,0,0,0.0,uid,24,0
0,0,0,0.0,sid,199,0
0,0,0,0.0,uid,84,0
0,0,0,0.0,uid,151,0
0,0,0,0.0,sid,222,0
0,0,0,0.0,uid,85,0
0,0,0,0.0,bid,34,0
0,0,0,0.0,uid,6,0
0,0,0,0.0,bid,156,0
0,0,0,0.0,uid,181,0
0,0,0,0.0,sid,187,0
0,0,0,0.0,eid,31,0
0,0,0,0.0,sid,175,0
0,0,0,0.0,sid,86,0
0,0,0,0.0,bid,157,0
0,0,0,0.0,sid,69,0
0,0,0,0.0,sid,55,0
0,0,0,0.0,sid,108,0
0,0,0,0.0,sid,20,0
0,0,0,0.0,eid,39,0
0,0,0,0.0,sid,233,0
0,0,0,0.0,bid,30,0
0,0,0,0.0,bid,149,0
0,0,0,0.0,sid,196,0
0,0,0,0.0,uid,232,0
0,0,0,0.0,uid,214,0
0,0,0,0.0,sid,147,0
0,0,0,0.0,sid,71,0
0,0,0,0.0,sid,185,0
0,0,0,0.0,uid,17,0
0,0,0,0.0,gid,6,0
0,0,0,0.0,uid,107,0
0,0,0,0.0,gid,2,0
0,0,0,0.0,sid,167,0
0,0,0,0.0,bid,152,0
0,0,0,0.0,sid,165,0
0,0,0,0.0,bid,112,0
0,0,0,0.0,eid,34,0
0,0,0,0.0,eid,46,0
0,0,0,0.0,sid,205,0
0,0,0,0.0,uid,210,0
0,0,0,0.0,bid,37,0
0,0,0,0.0,uid,134,0
0,0,0,0.0,bid,33,0
0,0,0,0.0,sid,230,0
0,0,0,0.0,uid,130,0
0,0,0,0.0,sid,119,0
0,0,0,0.0,sid,239,0
0,0,0,0.0,bid,92,0
0,0,0,0.0,sid,1,0
0,0,0,0.0,bid,54,0
0,0,0,0.0,bid,55,0
0,0,0,0.0,sid,47,0
0,0,0,0.0,eid,32,0
0,0,0,0.0,uid,54,0
0,0,0,0.0,bid,13,0
0,0,0,0.0,sid,123,0
0,0,0,0.0,bid,154,0
0,0,0,0.0,sid,16,0
0,0,0,0.0,bid,53,0
0,0,0,0.0,gid,5,0
0,0,0,0.0,uid,132,0
0,0,0,0.0,bid,17,0
0,0,0,0.0,bid,26,0
0,0,0,0.0,uid,120,0
0,0,0,0.0,bid,159,0
0,0,0,0.0,uid,155,0
0,0,0,0.0,bid,71,0
0,0,0,0.0,sid,232,0
0,0,0,0.0,uid,192,0
0,0,0,0.0,sid,220,0
0,0,0,0.0,sid,190,0
0,0,0,0.0,gid,27,0
0,0,0,0.0,uid,18,0
0,0,0,0.0,bid,103,0
0,0,0,0.0,bid,15,0
0,0,0,0.0,uid,218,0
0,0,0,0.0,bid,98,0
0,0,0,0.0,sid,160,0
0,0,0,0.0,uid,14,0
0,0,0,0.0,uid,140,0
0,0,0,0.0,uid,92,0
0,0,0,0.0,uid,194,0
0,0,0,0.0,bid,57,0
0,0,0,0.0,eid,35,0
0,0,0,0.0,gid,1,0
0,0,0,0.0,gid,22,0
0,0,0,0.0,sid,193,0
0,0,0,0.0,uid,138,0
0,0,0,0.0,gid,7,0
0,0,0,0.0,sid,127,0
0,0,0,0.0,sid,76,0
0,0,0,0.0,sid,97,0
0,0,0,0.0,uid,19,0
0,0,0,0.0,uid,215,0
0,0,0,0.0,bid,142,0
0,0,0,0.0,bid,81,0
0,0,0,0.0,uid,40,0
0,0,0,0.0,gid,24,0
0,0,0,0.0,bid,153,0
0,0,0,0.0,bid,22,0
0,0,0,0.0,uid,97,0
0,0,0,0.0,sid,154,0
0,0,0,0.0,sid,104,0
0,0,0,0.0,bid,110,0
0,0,0,0.0,uid,47,0
0,0,0,0.0,sid,82,0
0,0,0,0.0,sid,66,0
0,0,0,0.0,gid,16,0
0,0,0,0.0,eid,26,0
0,0,0,0.0,uid,81,0
0,0,0,0.0,eid,10,0
0,0,0,0.0,bid,38,0
0,0,0,0.0,uid,99,0
0,0,0,0.0,uid,182,0
0,0,0,0.0,bid,29,0
0,0,0,0.0,sid,25,0
0,0,0,0.0,uid,76,0
0,0,0,0.0,gid,20,0
0,0,0,0.0,bid,123,0
0,0,0,0.0,uid,199,0
0,0,0,0.0,gid,0,0
0,0,0,0.0,uid,59,0
0,0,0,0.0,sid,21,0
0,0,0,0.0,gid,13,0
0,0,0,0.0,sid,113,0
0,0,0,0.0,sid,32,0
0,0,0,0.0,sid,150,0
0,0,0,0.0,uid,142,0
0,0,0,0.0,eid,24,0
0,0,0,0.0,sid,33,0
0,0,0,0.0,sid,163,0
0,0,0,0.0,bid,32,0
0,0,0,0.0,sid,159,0
0,0,0,0.0,eid,1,0
0,0,0,0.0,uid,195,0
0,0,0,0.0,sid,182,0
0,0,0,0.0,sid,19,0
0,0,0,0.0,uid,31,0
0,0,0,0.0,sid,45,0
0,0,0,0.0,uid,201,0
0,0,0,0.0,bid,94,0
0,0,0,0.0,uid,44,0
0,0,0,0.0,uid,154,0
0,0,0,0.0,uid,104,0
0,0,0,0.0,sid,130,0
0,0,0,0.0,uid,116,0
0,0,0,0.0,sid,15,0
0,0,0,0.0,uid,42,0
0,0,0,0.0,uid,231,0
0,0,0,0.0,sid,214,0
0,0,0,0.0,uid,158,0
0,0,0,0.0,bid,48,0
0,0,0,0.0,uid,60,0
0,0,0,0.0,bid,96,0
0,0,0,0.0,sid,95,0
0,0,0,0.0,bid,129,0
0,0,0,0.0,sid,237,0
0,0,0,0.0,bid,100,0
0,0,0,0.0,sid,204,0
0,0,0,0.0,bid,147,0
0,0,0,0.0,sid,84,0
0,0,0,0.0,uid,10,0
0,0,0,0.0,uid,200,0
0,0,0,0.0,bid,125,0
0,0,0,0.0,uid,235,0
0,0,0,0.0,uid,58,0
0,0,0,0.0,bid,109,0
0,0,0,0.0,bid,87,0
0,0,0,0.0,bid,78,0
0,0,0,0.0,uid,237,0
0,0,0,0.0,gid,8,0
0,0,0,0.0,sid,224,0
0,0,0,0.0,sid,153,0
0,0,0,0.0,uid,208,0
0,0,0,0.0,sid,88,0
0,0,0,0.0,bid,49,0
0,0,0,0.0,uid,111,0
0,0,0,0.0,sid,70,0
0,0,0,0.0,uid,174,0
0,0,0,0.0,uid,30,0
0,0,0,0.0,uid,46,0
0,0,0,0.0,sid,209,0
0,0,0,0.0,bid,74,0
0,0,0,0.0,sid,136,0
0,0,0,0.0,bid,6,0
0,0,0,0.0,sid,89,0
0,0,0,0.0,sid,43,0
0,0,0,0.0,sid,212,0
0,0,0,0.0,gid,21,0
0,0,0,0.0,sid,83,0
0,0,0,0.0,sid,54,0
0,0,0,0.0,uid,163,0
0,0,0,0.0,uid,86,0
0,0,0,0.0,gid,3,0
0,0,0,0.0,sid,181,0
0,0,0,0.0,sid,131,0
0,0,0,0.0,sid,74,0
0,0,0,0.0,sid,80,0
0,0,0,0.0,bid,27,0
0,0,0,0.0,sid,22,0
0,0,0,0.0,bid,118,0
0,0,0,0.0,sid,115,0
0,0,0,0.0,sid,105,0
0,0,0,0.0,uid,50,0
0,0,0,0.0,uid,187,0
0,0,0,0.0,bid,82,0
0,0,0,0.0,uid,135,0
0,0,0,0.0,uid,75,0
0,0,0,0.0,uid,66,0
0,0,0,0.0,eid,50,0
0,0,0,0.0,uid,125,0
0,0,0,0.0,uid,56,0
0,0,0,0.0,uid,63,0
0,0,0,0.0,sid,3,0
0,0,0,0.0,bid,90,0
0,0,0,0.0,uid,124,0
0,0,0,0.0,sid,40,0
0,0,0,0.0,bid,104,0
0,0,0,0.0,uid,216,0
0,0,0,0.0,bid,61,0
0,0,0,0.0,uid,22,0
0,0,0,0.0,bid,56,0
0,0,0,0.0,uid,114,0
0,0,0,0.0,uid,74,0
0,0,0,0.0,sid,49,0
0,0,0,0.0,gid,26,0
0,0,0,0.0,bid,85,0
0,0,0,0.0,gid,18,0
0,0,0,0.0,bid,97,0
0,0,0,0.0,sid,208,0
0,0,0,0.0,sid,135,0
0,0,0,0.0,gid,11,0
0,0,0,0.0,sid,225,0
0,0,0,0.0,bid,130,0
0,0,0,0.0,bid,59,0
0,0,0,0.0,uid,228,0
0,0,0,0.0,sid,194,0
0,0,0,0.0,bid,39,0
0,0,0,0.0,bid,141,0
0,0,0,0.0,sid,101,0
0,0,0,0.0,bid,144,0
0,0,0,0.0,uid,238,0
0,0,0,0.0,sid,18,0
0,0,0,0.0,eid,5,0
0,0,0,0.0,sid,179,0
0,0,0,0.0,uid,45,0
0,0,0,0.0,gid,17,0
0,0,0,0.0,bid,9,0
0,0,0,0.0,uid,189,0
0,0,0,0.0,sid,218,0
0,0,0,0.0,sid,164,0
0,0,0,0.0,sid,41,0
0,0,0,0.0,bid,5,0
0,0,0,0.0,bid,19,0
0,0,0,0.0,uid,233,0
0,0,0,0.0,sid,100,0
0,0,0,0.0,bid,133,0
0,0,0,0.0,sid,152,0
0,0,0,0.0,bid,51,0
0,0,0,0.0,uid,211,0
0,0,0,0.0,bid,8,0
0,0,0,0.0,sid,186,0
0,0,0,0.0,uid,98,0
0,0,0,0.0,sid,170,0
0,0,0,0.0,eid,41,0
0,0,0,0.0,sid,161,0
0,0,0,0.0,eid,18,0
0,0,0,0.0,uid,164,0
0,0,0,0.0,uid,188,0
0,0,0,0.0,uid,3,0
0,0,0,0.0,uid,33,0
0,0,0,0.0,uid,13,0
0,0,0,0.0,sid,210,0
0,0,0,0.0,sid,31,0
0,0,0,0.0,uid,230,0
0,0,0,0.0,uid,147,0
0,0,0,0.0,uid,225,0
0,0,0,0.0,sid,48,0
0,0,0,0.0,sid,87,0
0,0,0,0.0,uid,87,0
0,0,0,0.0,sid,6,0
0,0,0,0.0,bid,105,0
0,0,0,0.0,eid,38,0
0,0,0,0.0,sid,203,0
0,0,0,0.0,sid,189,0
0,0,0,0.0,uid,141,0
0,0,0,0.0,bid,0,0
0,0,0,0.0,sid,169,0
0,0,0,0.0,uid,94,0
0,0,0,0.0,sid,29,0
0,0,0,0.0,sid,109,0
0,0,0,0.0,bid,88,0
0,0,0,0.0,sid,128,0
0,0,0,0.0,sid,96,0
0,0,0,0.0,uid,115,0
0,0,0,0.0,gid,14,0
0,0,0,0.0,sid,140,0
0,0,0,0.0,gid,28,0
0,0,0,0.0,sid,121,0
0,0,0,0.0,uid,205,0
0,0,0,0.0,sid,44,0
0,0,0,0.0,uid,196,0
0,0,0,0.0,sid,52,0
0,0,0,0.0,uid,127,0
0,0,0,0.0,sid,195,0
0,0,0,0.0,sid,215,0
0,0,0,0.0,sid,58,0
0,0,0,0.0,sid,158,0
0,0,0,0.0,eid,36,0
0,0,0,0.0,bid,146,0
0,0,0,0.0,uid,25,0
0,0,0,0.0,uid,69,0
0,0,0,0.0,sid,213,0
0,0,0,0.0,sid,246,0
0,0,0,0.0,uid,51,0
0,0,0,0.0,eid,33,0
0,0,0,0.0,sid,78,0
0,0,0,0.0,bid,72,0
0,0,0,0.0,uid,169,0
0,0,0,0.0,uid,117,0
0,0,0,0.0,sid,112,0
0,0,0,0.0,uid,131,0
0,0,0,0.0,uid,28,0
0,0,0,0.0,uid,223,0
0,0,0,0.0,uid,219,0
0,0,0,0.0,uid,246,0
0,0,0,0.0,uid,133,0
0,0,0,0.0,bid,69,0
0,0,0,0.0,sid,176,0
0,0,0,0.0,bid,83,0
0,0,0,0.0,uid,35,0
0,0,0,0.0,sid,177,0
0,0,0,0.0,uid,109,0
0,0,0,0.0,bid,139,0
0,0,0,0.0,sid,211,0
0,0,0,0.0,sid,231,0
0,0,0,0.0,eid,3,0
0,0,0,0.0,uid,89,0
0,0,0,0.0,uid,121,0
0,0,0,0.0,uid,118,0
0,0,0,0.0,uid,204,0
0,0,0,0.0,bid,127,0
0,0,0,0.0,uid,32,0
0,0,0,0.0,uid,167,0
0,0,0,0.0,bid,20,0
0,0,0,0.0,uid,136,0
0,0,0,0.0,sid,67,0
0,0,0,0.0,uid,168,0
0,0,0,0.0,eid,15,0
0,0,0,0.0,uid,38,0
0,0,0,0.0,sid,168,0
0,0,0,0.0,sid,76,0
0,0,0,0.0,sid,53,0
0,0,0,0.0,uid,173,0
0,0,0,0.0,sid,191,0
0,0,0,0.0,uid,243,0
0,0,0,0.0,uid,221,0
0,0,0,0.0,uid,70,0
0,0,0,0.0,uid,37,0
0,0,0,0.0,uid,137,0
0,0,0,0.0,sid,125,0
0,0,0,0.0,uid,179,0
0,0,0,0.0,bid,136,0
0,0,0,0.0,uid,178,0
0,0,0,0.0,bid,45,0
0,0,0,0.0,bid,104,0
0,0,0,0.0,sid,151,0
0,0,0,0.0,bid,101,0
0,0,0,0.0,bid,49,0
0,0,0,0.0,sid,107,0
0,0,0,0.0,sid,103,0
0,0,0,0.0,bid,91,0
0,0,0,0.0,uid,134,0
0,0,0,0.0,uid,31,0
0,0,0,0.0,sid,170,0
0,0,0,0.0,sid,36,0
0,0,0,0.0,sid,160,0
0,0,0,0.0,uid,92,0
0,0,0,0.0,sid,121,0
